Province,Biomass\timestep,1,2,3,4,5,6,7,8,9,10,11,12
Province_44,3. Sugarcane leaves,29570.53667,29570.53667,0,0,0,0,0,0,0,0,0,29570.53667
Province_44,4. Bagasse,48704.41333,48704.41333,0,0,0,0,0,0,0,0,0,48704.41333
Province_44,5. Molasse,8697.216667,8697.216667,0,0,0,0,0,0,0,0,0,8697.216667
Province_44,6. Corn leaves & trunk,862.96,2421.44,13533.2,8524.72,2198.8,79.12,167.44,710.24,20004.48,11888.24,826.16,126.96
Province_44,7. Corncobob,112.56,315.84,1765.2,1111.92,286.8,10.32,21.84,92.64,2609.28,1550.64,107.76,16.56
Province_44,8. Peeled cassava,3627.36,9322.56,13298.4,3168.72,0,0,0,0,0,0,324,843.84
Province_44,9. Cassava rhizome,1007.6,2589.6,3694,880.2,0,0,0,0,0,0,90,234.4
Province_44,10. Cassava fiber,302.28,776.88,1108.2,264.06,0,0,0,0,0,0,27,70.32
Province_44,11. Cassava peels,1410.64,3625.44,5171.6,1232.28,0,0,0,0,0,0,126,328.16
Province_44,12 Oil palm bunch,7.04,12.8,12.8,12.8,14.72,12.8,9.92,6.08,6.08,6.72,6.72,7.04
Province_44,13. Oil palm fiber,4.18,7.6,7.6,7.6,8.74,7.6,5.89,3.61,3.61,3.99,3.99,4.18
Province_44,14. Oil palm shell,0.88,1.6,1.6,1.6,1.84,1.6,1.24,0.76,0.76,0.84,0.84,0.88
Province_44,15. Coconut bunch,1665.47,2781.1,2563.31,551.29,477.92,0,318.71,0,391.21,535.92,507.21,2028.26
Province_44,16. Coconut bract,1895.19,3164.7,2916.87,627.33,543.84,0,362.67,0,445.17,609.84,577.17,2308.02
Province_44,17. Coconut shell,1435.75,2397.5,2209.75,475.25,412,0,274.75,0,337.25,462,437.25,1748.5
Province_45,1. Rice straw,5760.44,21992.18,101784.27,91588.84,23443.07,14053.69,9025.31,65650.2,65286.62,61684.63,146534.99,33104.4
Province_45,2. Rice Husk,2468.76,9425.22,43621.83,39252.36,10047.03,6023.01,3867.99,28135.8,27979.98,26436.27,62800.71,14187.6
Province_45,3. Sugarcane leaves,59120.16333,59120.16333,0,0,0,0,0,0,0,0,0,59120.16333
Province_45,4. Bagasse,97374.38667,97374.38667,0,0,0,0,0,0,0,0,0,97374.38667
Province_45,5. Molasse,17388.28333,17388.28333,0,0,0,0,0,0,0,0,0,17388.28333
Province_45,6. Corn leaves & trunk,7071.12,6088.56,40526,61562.72,5247.68,184,417.68,6879.76,47322.96,90653.12,109226.08,15008.88
Province_45,7. Corncobob,922.32,794.16,5286,8029.92,684.48,24,54.48,897.36,6172.56,11824.32,14246.88,1957.68
Province_45,8. Peeled cassava,92183.04,103962.24,81898.56,5273.28,6395.04,1869.84,0,0,0,1645.2,18810.72,61928.64
Province_45,9. Cassava rhizome,25606.4,28878.4,22749.6,1464.8,1776.4,519.4,0,0,0,457,5225.2,17202.4
Province_45,10. Cassava fiber,7681.92,8663.52,6824.88,439.44,532.92,155.82,0,0,0,137.1,1567.56,5160.72
Province_45,11. Cassava peels,35848.96,40429.76,31849.44,2050.72,2486.96,727.16,0,0,0,639.8,7315.28,24083.36
Province_45,12 Oil palm bunch,136.32,171.84,183.36,320,670.4,650.56,577.6,608.96,644.16,598.08,320,373.76
Province_45,13. Oil palm fiber,80.94,102.03,108.87,190,398.05,386.27,342.95,361.57,382.47,355.11,190,221.92
Province_45,14. Oil palm shell,17.04,21.48,22.92,40,83.8,81.32,72.2,76.12,80.52,74.76,40,46.72
Province_45,15. Coconut bunch,3059.79,6497.74,5899.47,1481.9,1337.48,0,908.28,0,1804.09,5689.22,2158.76,4788.19
Province_45,16. Coconut bract,3481.83,7393.98,6713.19,1686.3,1521.96,0,1033.56,0,2052.93,6473.94,2456.52,5448.63
Province_45,17. Coconut shell,2637.75,5601.5,5085.75,1277.5,1153,0,783,0,1555.25,4904.5,1861,4127.75
Province_46,1. Rice straw,17961.93,27406.19,94612.63,98210.7,20075.3,11188.66,8582.84,91367.85,88462.15,17313.17,18893.91,28421.96
Province_46,2. Rice Husk,7697.97,11745.51,40548.27,42090.3,8603.7,4795.14,3678.36,39157.65,37912.35,7419.93,8097.39,12180.84
Province_46,3. Sugarcane leaves,0,0,0,0,0,0,0,0,0,0,0,0
Province_46,4. Bagasse,0,0,0,0,0,0,0,0,0,0,0,0
Province_46,5. Molasse,0,0,0,0,0,0,0,0,0,0,0,0
Province_46,6. Corn leaves & trunk,0,0,0,0,0,0,0,0,0,0,0,0
Province_46,7. Corncobob,0,0,0,0,0,0,0,0,0,0,0,0
Province_46,8. Peeled cassava,0,0,0,0,0,0,0,0,0,0,15.12,0
Province_46,9. Cassava rhizome,0,0,0,0,0,0,0,0,0,0,4.2,0
Province_46,10. Cassava fiber,0,0,0,0,0,0,0,0,0,0,1.26,0
Province_46,11. Cassava peels,0,0,0,0,0,0,0,0,0,0,5.88,0
Province_46,12 Oil palm bunch,0,0,0,0,0,0,0,0,0,0,0,0
Province_46,13. Oil palm fiber,0,0,0,0,0,0,0,0,0,0,0,0
Province_46,14. Oil palm shell,0,0,0,0,0,0,0,0,0,0,0,0
Province_46,15. Coconut bunch,7831.16,11287.96,10061.84,2341.46,1840.34,1308.19,2480.95,1529.17,8337.5,4323.9,6304.6,23370.52
Province_46,16. Coconut bract,8911.32,12844.92,11449.68,2664.42,2094.18,1488.63,2823.15,1740.09,9487.5,4920.3,7174.2,26594.04
Province_46,17. Coconut shell,6751,9731,8674,2018.5,1586.5,1127.75,2138.75,1318.25,7187.5,3727.5,5435,20147
Province_47,1. Rice straw,0,0,1982.05,8620.57,750.68,0,0,0,0,7461.23,69006.21,5657.05
Province_47,2. Rice Husk,0,0,849.45,3694.53,321.72,0,0,0,0,3197.67,29574.09,2424.45
Province_47,3. Sugarcane leaves,2595.446667,2595.446667,0,0,0,0,0,0,0,0,0,2595.446667
Province_47,4. Bagasse,4274.853333,4274.853333,0,0,0,0,0,0,0,0,0,4274.853333
Province_47,5. Molasse,763.3666667,763.3666667,0,0,0,0,0,0,0,0,0,763.3666667
Province_47,6. Corn leaves & trunk,5313.92,678.96,8763.92,41944.64,4933.04,0,6642.4,1718.56,20032.08,84428.4,77498.96,64655.76
Province_47,7. Corncobob,693.12,88.56,1143.12,5471.04,643.44,0,866.4,224.16,2612.88,11012.4,10108.56,8433.36
Province_47,8. Peeled cassava,19403.28,12574.8,14372.64,0,0,0,0,0,0,0,1394.64,4497.84
Province_47,9. Cassava rhizome,5389.8,3493,3992.4,0,0,0,0,0,0,0,387.4,1249.4
Province_47,10. Cassava fiber,1616.94,1047.9,1197.72,0,0,0,0,0,0,0,116.22,374.82
Province_47,11. Cassava peels,7545.72,4890.2,5589.36,0,0,0,0,0,0,0,542.36,1749.16
Province_47,12 Oil palm bunch,8.32,8.64,9.92,9.92,10.24,8.96,8.96,8.96,11.84,12.48,12.8,11.84
Province_47,13. Oil palm fiber,4.94,5.13,5.89,5.89,6.08,5.32,5.32,5.32,7.03,7.41,7.6,7.03
Province_47,14. Oil palm shell,1.04,1.08,1.24,1.24,1.28,1.12,1.12,1.12,1.48,1.56,1.6,1.48
Province_47,15. Coconut bunch,0,0,0,0,0,0,0,0,0,0,0,0
Province_47,16. Coconut bract,0,0,0,0,0,0,0,0,0,0,0,0
Province_47,17. Coconut shell,0,0,0,0,0,0,0,0,0,0,0,0
Province_48,1. Rice straw,4.9,0,0,0,0,0,0,0,0,0,0,11.27
Province_48,2. Rice Husk,2.1,0,0,0,0,0,0,0,0,0,0,4.83
Province_48,3. Sugarcane leaves,0,0,0,0,0,0,0,0,0,0,0,0
Province_48,4. Bagasse,0,0,0,0,0,0,0,0,0,0,0,0
Province_48,5. Molasse,0,0,0,0,0,0,0,0,0,0,0,0
Province_48,6. Corn leaves & trunk,0,0,0,0,0,0,0,0,0,0,0,0
Province_48,7. Corncobob,0,0,0,0,0,0,0,0,0,0,0,0
Province_48,8. Peeled cassava,0,0,0,0,0,0,0,0,0,0,0,0
Province_48,9. Cassava rhizome,0,0,0,0,0,0,0,0,0,0,0,0
Province_48,10. Cassava fiber,0,0,0,0,0,0,0,0,0,0,0,0
Province_48,11. Cassava peels,0,0,0,0,0,0,0,0,0,0,0,0
Province_48,12 Oil palm bunch,65.28,44.16,69.44,119.36,160.64,79.68,134.4,156.16,164.16,166.4,160,130.24
Province_48,13. Oil palm fiber,38.76,26.22,41.23,70.87,95.38,47.31,79.8,92.72,97.47,98.8,95,77.33
Province_48,14. Oil palm shell,8.16,5.52,8.68,14.92,20.08,9.96,16.8,19.52,20.52,20.8,20,16.28
Province_48,15. Coconut bunch,172300.02,55749.6,152002.92,30400.7,121602.51,15245.3,70994.9,20297.1,81098.21,25348.9,116550.71,40504.01
Province_48,16. Coconut bract,196065.54,63439.2,172968.84,34593.9,138375.27,17348.1,80787.3,23096.7,92284.17,28845.3,132626.67,46090.77
Province_48,17. Coconut shell,148534.5,48060,131037,26207.5,104829.75,13142.5,61202.5,17497.5,69912.25,21852.5,100474.75,34917.25
Province_49,1. Rice straw,7896.84,30781.31,6635.58,7557.76,550.27,434.63,253.33,17661.56,8278.55,4866.19,15396.29,19918.99
Province_49,2. Rice Husk,3384.36,13191.99,2843.82,3239.04,235.83,186.27,108.57,7569.24,3547.95,2085.51,6598.41,8536.71
Province_49,3. Sugarcane leaves,18241.05667,18241.05667,0,0,0,0,0,0,0,0,0,18241.05667
Province_49,4. Bagasse,30044.09333,30044.09333,0,0,0,0,0,0,0,0,0,30044.09333
Province_49,5. Molasse,5365.016667,5365.016667,0,0,0,0,0,0,0,0,0,5365.016667
Province_49,6. Corn leaves & trunk,0,0,491.28,362.48,0,0,200.56,33.12,9312.24,12460.48,1495.92,123.28
Province_49,7. Corncobob,0,0,64.08,47.28,0,0,26.16,4.32,1214.64,1625.28,195.12,16.08
Province_49,8. Peeled cassava,41105.52,39934.08,75325.68,27365.76,5084.64,3313.44,1113.84,1000.08,85.68,23280.48,44618.4,23423.76
Province_49,9. Cassava rhizome,11418.2,11092.8,20923.8,7601.6,1412.4,920.4,309.4,277.8,23.8,6466.8,12394,6506.6
Province_49,10. Cassava fiber,3425.46,3327.84,6277.14,2280.48,423.72,276.12,92.82,83.34,7.14,1940.04,3718.2,1951.98
Province_49,11. Cassava peels,15985.48,15529.92,29293.32,10642.24,1977.36,1288.56,433.16,388.92,33.32,9053.52,17351.6,9109.24
Province_49,12 Oil palm bunch,533.44,416.64,780.16,820.16,809.28,503.04,392.64,319.36,344.32,333.12,456.96,492.48
Province_49,13. Oil palm fiber,316.73,247.38,463.22,486.97,480.51,298.68,233.13,189.62,204.44,197.79,271.32,292.41
Province_49,14. Oil palm shell,66.68,52.08,97.52,102.52,101.16,62.88,49.08,39.92,43.04,41.64,57.12,61.56
Province_49,15. Coconut bunch,2346.97,2699.9,3445.78,554.77,32.19,0,64.67,0,405.42,1120.27,821.28,1974.03
Province_49,16. Coconut bract,2670.69,3072.3,3921.06,631.29,36.63,0,73.59,0,461.34,1274.79,934.56,2246.31
Province_49,17. Coconut shell,2023.25,2327.5,2970.5,478.25,27.75,0,55.75,0,349.5,965.75,708,1701.75
Province_50,1. Rice straw,382.2,0,16.66,242.55,502.25,1228.92,427.28,29.4,0,111.23,1145.62,3991.05
Province_50,2. Rice Husk,163.8,0,7.14,103.95,215.25,526.68,183.12,12.6,0,47.67,490.98,1710.45
Province_50,3. Sugarcane leaves,16495.32667,16495.32667,0,0,0,0,0,0,0,0,0,16495.32667
Province_50,4. Bagasse,27168.77333,27168.77333,0,0,0,0,0,0,0,0,0,27168.77333
Province_50,5. Molasse,4851.566667,4851.566667,0,0,0,0,0,0,0,0,0,4851.566667
Province_50,6. Corn leaves & trunk,579.6,237.36,99.36,82.8,79.12,53.36,136.16,147.2,222.64,193.2,82.8,95.68
Province_50,7. Corncobob,75.6,30.96,12.96,10.8,10.32,6.96,17.76,19.2,29.04,25.2,10.8,12.48
Province_50,8. Peeled cassava,650.88,671.04,437.76,241.2,0,0,0,0,0,0,71.28,126.72
Province_50,9. Cassava rhizome,180.8,186.4,121.6,67,0,0,0,0,0,0,19.8,35.2
Province_50,10. Cassava fiber,54.24,55.92,36.48,20.1,0,0,0,0,0,0,5.94,10.56
Province_50,11. Cassava peels,253.12,260.96,170.24,93.8,0,0,0,0,0,0,27.72,49.28
Province_50,12 Oil palm bunch,7454.08,9526.72,9828.16,9439.04,7814.08,7833.6,8485.44,8689.92,6918.72,7152.32,6587.84,7580.48
Province_50,13. Oil palm fiber,4425.86,5656.49,5835.47,5604.43,4639.61,4651.2,5038.23,5159.64,4107.99,4246.69,3911.53,4500.91
Province_50,14. Oil palm shell,931.76,1190.84,1228.52,1179.88,976.76,979.2,1060.68,1086.24,864.84,894.04,823.48,947.56
Province_50,15. Coconut bunch,5332367.17,7150711.54,5527189.75,7958864.4,6847654,7742395.06,5303504.34,7417690.47,4228372.26,5462248.89,4120137.59,5065387.95
Province_50,16. Coconut bract,6067866.09,8137016.58,6289560.75,9056638.8,7792158,8810311.62,6035022.18,8440820.19,4811596.02,6215662.53,4688432.43,5764062.15
Province_50,17. Coconut shell,4596868.25,6164406.5,4764818.75,6861090,5903150,6674478.5,4571986.5,6394560.75,3645148.5,4708835.25,3551842.75,4366713.75
Province_51,1. Rice straw,86.24,3.43,0,0,0,0,0,0,0,0,4.9,25.97
Province_51,2. Rice Husk,36.96,1.47,0,0,0,0,0,0,0,0,2.1,11.13
Province_51,3. Sugarcane leaves,0,0,0,0,0,0,0,0,0,0,0,0
Province_51,4. Bagasse,0,0,0,0,0,0,0,0,0,0,0,0
Province_51,5. Molasse,0,0,0,0,0,0,0,0,0,0,0,0
Province_51,6. Corn leaves & trunk,0,0,0,0,0,0,0,0,0,0,0,0
Province_51,7. Corncobob,0,0,0,0,0,0,0,0,0,0,0,0
Province_51,8. Peeled cassava,0,0,0,0,0,0,0,0,0,0,0,0
Province_51,9. Cassava rhizome,0,0,0,0,0,0,0,0,0,0,0,0
Province_51,10. Cassava fiber,0,0,0,0,0,0,0,0,0,0,0,0
Province_51,11. Cassava peels,0,0,0,0,0,0,0,0,0,0,0,0
Province_51,12 Oil palm bunch,7088.96,7128.96,8370.56,8840.96,8270.4,5656.96,5106.24,9031.36,10322.88,10712.96,10212.8,9381.76
Province_51,13. Oil palm fiber,4209.07,4232.82,4970.02,5249.32,4910.55,3358.82,3031.83,5362.37,6129.21,6360.82,6063.85,5570.42
Province_51,14. Oil palm shell,886.12,891.12,1046.32,1105.12,1033.8,707.12,638.28,1128.92,1290.36,1339.12,1276.6,1172.72
Province_51,15. Coconut bunch,69821.27,67416.01,79992.15,68446.96,72295.26,51953.5,55802.09,35116.68,49479.51,38277.97,51610.14,47005.81
Province_51,16. Coconut bract,79451.79,76714.77,91025.55,77887.92,82267.02,59119.5,63498.93,39960.36,56304.27,43557.69,58728.78,53489.37
Province_51,17. Coconut shell,60190.75,58117.25,68958.75,59006,62323.5,44787.5,48105.25,30273,42654.75,32998.25,44491.5,40522.25
Province_52,1. Rice straw,3245.27,163.17,1888.95,1153.46,2625.42,33916.33,22431.22,1922.76,29.89,2100.14,12148.57,60285.19
Province_52,2. Rice Husk,1390.83,69.93,809.55,494.34,1125.18,14535.57,9613.38,824.04,12.81,900.06,5206.53,25836.51
Province_52,3. Sugarcane leaves,77232.19,77232.19,0,0,0,0,0,0,0,0,0,77232.19
Province_52,4. Bagasse,127205.96,127205.96,0,0,0,0,0,0,0,0,0,127205.96
Province_52,5. Molasse,22715.35,22715.35,0,0,0,0,0,0,0,0,0,22715.35
Province_52,6. Corn leaves & trunk,3168.48,3315.68,1884.16,1080.08,942.08,767.28,2198.8,2528.16,1332.16,1334,1188.64,1540.08
Province_52,7. Corncobob,413.28,432.48,245.76,140.88,122.88,100.08,286.8,329.76,173.76,174,155.04,200.88
Province_52,8. Peeled cassava,33420.96,32983.92,30481.92,38463.84,10763.28,1489.68,2342.88,4468.32,7685.28,1787.04,16303.68,18388.08
Province_52,9. Cassava rhizome,9283.6,9162.2,8467.2,10684.4,2989.8,413.8,650.8,1241.2,2134.8,496.4,4528.8,5107.8
Province_52,10. Cassava fiber,2785.08,2748.66,2540.16,3205.32,896.94,124.14,195.24,372.36,640.44,148.92,1358.64,1532.34
Province_52,11. Cassava peels,12997.04,12827.08,11854.08,14958.16,4185.72,579.32,911.12,1737.68,2988.72,694.96,6340.32,7150.92
Province_52,12 Oil palm bunch,147.2,152.96,255.04,342.72,477.76,425.28,431.68,252.8,341.44,434.56,466.88,440.96
Province_52,13. Oil palm fiber,87.4,90.82,151.43,203.49,283.67,252.51,256.31,150.1,202.73,258.02,277.21,261.82
Province_52,14. Oil palm shell,18.4,19.12,31.88,42.84,59.72,53.16,53.96,31.6,42.68,54.32,58.36,55.12
Province_52,15. Coconut bunch,161135.6,177270.33,189633.03,223997.45,199481.43,219806.66,186699.39,172450.82,142905.91,148982.57,111265.46,161764.32
Province_52,16. Coconut bract,183361.2,201721.41,215789.31,254893.65,226996.11,250124.82,212451.03,196237.14,162617.07,169531.89,126612.42,184076.64
Province_52,17. Coconut shell,138910,152819.25,163476.75,193101.25,171966.75,189488.5,160947.75,148664.5,123194.75,128433.25,95918.5,139452
Province_53,1. Rice straw,44.1,0,114.66,180.32,415.52,248.43,96.53,51.94,0,663.95,1378.37,222.95
Province_53,2. Rice Husk,18.9,0,49.14,77.28,178.08,106.47,41.37,22.26,0,284.55,590.73,95.55
Province_53,3. Sugarcane leaves,732.02,732.02,0,0,0,0,0,0,0,0,0,732.02
Province_53,4. Bagasse,1205.68,1205.68,0,0,0,0,0,0,0,0,0,1205.68
Province_53,5. Molasse,215.3,215.3,0,0,0,0,0,0,0,0,0,215.3
Province_53,6. Corn leaves & trunk,18.4,20.24,11.04,9.2,9.2,1.84,12.88,16.56,7.36,5.52,1.84,3.68
Province_53,7. Corncobob,2.4,2.64,1.44,1.2,1.2,0.24,1.68,2.16,0.96,0.72,0.24,0.48
Province_53,8. Peeled cassava,21080.88,19163.52,19558.08,7691.76,6815.52,2432.16,2991.6,2815.92,3714.48,5621.04,6267.6,11417.04
Province_53,9. Cassava rhizome,5855.8,5323.2,5432.8,2136.6,1893.2,675.6,831,782.2,1031.8,1561.4,1741,3171.4
Province_53,10. Cassava fiber,1756.74,1596.96,1629.84,640.98,567.96,202.68,249.3,234.66,309.54,468.42,522.3,951.42
Province_53,11. Cassava peels,8198.12,7452.48,7605.92,2991.24,2650.48,945.84,1163.4,1095.08,1444.52,2185.96,2437.4,4439.96
Province_53,12 Oil palm bunch,1684.48,1691.52,1800.96,1777.92,1971.52,2237.44,2279.36,2200,2095.04,2015.68,1936.32,1640.32
Province_53,13. Oil palm fiber,1000.16,1004.34,1069.32,1055.64,1170.59,1328.48,1353.37,1306.25,1243.93,1196.81,1149.69,973.94
Province_53,14. Oil palm shell,210.56,211.44,225.12,222.24,246.44,279.68,284.92,275,261.88,251.96,242.04,205.04
Province_53,15. Coconut bunch,27124.86,45401.82,27964.41,15144.67,37684.34,13433.38,11431.22,31678.15,17405.22,23411.41,47113.4,25122.7
Province_53,16. Coconut bract,30866.22,51664.14,31821.57,17233.59,42882.18,15286.26,13007.94,36047.55,19805.94,26640.57,53611.8,28587.9
Province_53,17. Coconut shell,23383.5,39139.5,24107.25,13055.75,32486.5,11580.5,9854.5,27308.75,15004.5,20182.25,40615,21657.5
Province_54,1. Rice straw,0,0,990.78,29646.47,14940.59,1758.61,65.66,0,0,881.02,397180.77,16660.49
Province_54,2. Rice Husk,0,0,424.62,12705.63,6403.11,753.69,28.14,0,0,377.58,170220.33,7140.21
Province_54,3. Sugarcane leaves,78554.62,78554.62,0,0,0,0,0,0,0,0,0,78554.62
Province_54,4. Bagasse,129384.08,129384.08,0,0,0,0,0,0,0,0,0,129384.08
Province_54,5. Molasse,23104.3,23104.3,0,0,0,0,0,0,0,0,0,23104.3
Province_54,6. Corn leaves & trunk,599.84,655.04,623.76,697.36,355.12,125.12,301.76,283.36,241.04,213.44,187.68,62.56
Province_54,7. Corncobob,78.24,85.44,81.36,90.96,46.32,16.32,39.36,36.96,31.44,27.84,24.48,8.16
Province_54,8. Peeled cassava,3268.8,12306.24,7528.32,7889.76,32880.24,18059.04,7025.76,20180.88,20463.84,13595.04,8078.4,5893.92
Province_54,9. Cassava rhizome,908,3418.4,2091.2,2191.6,9133.4,5016.4,1951.6,5605.8,5684.4,3776.4,2244,1637.2
Province_54,10. Cassava fiber,272.4,1025.52,627.36,657.48,2740.02,1504.92,585.48,1681.74,1705.32,1132.92,673.2,491.16
Province_54,11. Cassava peels,1271.2,4785.76,2927.68,3068.24,12786.76,7022.96,2732.24,7848.12,7958.16,5286.96,3141.6,2292.08
Province_54,12 Oil palm bunch,40.64,33.6,27.52,29.76,36.8,42.88,53.44,57.6,55.36,49.28,46.08,50.24
Province_54,13. Oil palm fiber,24.13,19.95,16.34,17.67,21.85,25.46,31.73,34.2,32.87,29.26,27.36,29.83
Province_54,14. Oil palm shell,5.08,4.2,3.44,3.72,4.6,5.36,6.68,7.2,6.92,6.16,5.76,6.28
Province_54,15. Coconut bunch,0,0,0,0,0,0,0,0,0,0,0,0
Province_54,16. Coconut bract,0,0,0,0,0,0,0,0,0,0,0,0
Province_54,17. Coconut shell,0,0,0,0,0,0,0,0,0,0,0,0
Province_55,1. Rice straw,70.56,0,3.92,578.69,1774.78,0.98,0,0,0,468.93,81531.1,7111.37
Province_55,2. Rice Husk,30.24,0,1.68,248.01,760.62,0.42,0,0,0,200.97,34941.9,3047.73
Province_55,3. Sugarcane leaves,200347.72,200347.72,0,0,0,0,0,0,0,0,0,200347.72
Province_55,4. Bagasse,329984.48,329984.48,0,0,0,0,0,0,0,0,0,329984.48
Province_55,5. Molasse,58925.8,58925.8,0,0,0,0,0,0,0,0,0,58925.8
Province_55,6. Corn leaves & trunk,356.96,382.72,187.68,163.76,149.04,6771.2,48421.44,32825.6,28632.24,5166.72,30663.6,12626.08
Province_55,7. Corncobob,46.56,49.92,24.48,21.36,19.44,883.2,6315.84,4281.6,3734.64,673.92,3999.6,1646.88
Province_55,8. Peeled cassava,138823.92,187010.64,193402.08,37123.2,27781.2,10571.76,7621.2,9997.92,5818.32,74902.32,23601.6,102847.68
Province_55,9. Cassava rhizome,38562.2,51947.4,53722.8,10312,7717,2936.6,2117,2777.2,1616.2,20806.2,6556,28568.8
Province_55,10. Cassava fiber,11568.66,15584.22,16116.84,3093.6,2315.1,880.98,635.1,833.16,484.86,6241.86,1966.8,8570.64
Province_55,11. Cassava peels,53987.08,72726.36,75211.92,14436.8,10803.8,4111.24,2963.8,3888.08,2262.68,29128.68,9178.4,39996.32
Province_55,12 Oil palm bunch,1596.16,1670.72,1767.04,1845.76,2250.88,2309.76,2060.16,1512.96,1589.44,1640,1758.08,1893.76
Province_55,13. Oil palm fiber,947.72,991.99,1049.18,1095.92,1336.46,1371.42,1223.22,898.32,943.73,973.75,1043.86,1124.42
Province_55,14. Oil palm shell,199.52,208.84,220.88,230.72,281.36,288.72,257.52,189.12,198.68,205,219.76,236.72
Province_55,15. Coconut bunch,0,0,0,0,0,0,0,0,0,0,0,0
Province_55,16. Coconut bract,0,0,0,0,0,0,0,0,0,0,0,0
Province_55,17. Coconut shell,0,0,0,0,0,0,0,0,0,0,0,0
Province_56,1. Rice straw,0,0,1909.53,19893.02,1641.5,0,0,0,0,9627.52,321183.24,5444.39
Province_56,2. Rice Husk,0,0,818.37,8525.58,703.5,0,0,0,0,4126.08,137649.96,2333.31
Province_56,3. Sugarcane leaves,35183.03,35183.03,0,0,0,0,0,0,0,0,0,35183.03
Province_56,4. Bagasse,57948.52,57948.52,0,0,0,0,0,0,0,0,0,57948.52
Province_56,5. Molasse,10347.95,10347.95,0,0,0,0,0,0,0,0,0,10347.95
Province_56,6. Corn leaves & trunk,1276.96,1440.72,1302.72,1974.32,964.16,292.56,758.08,649.52,599.84,482.08,266.8,253.92
Province_56,7. Corncobob,166.56,187.92,169.92,257.52,125.76,38.16,98.88,84.72,78.24,62.88,34.8,33.12
Province_56,8. Peeled cassava,64323.36,86229.36,43003.44,11037.6,3241.44,307.44,167.76,2486.88,25846.56,17017.2,5868,19895.04
Province_56,9. Cassava rhizome,17867.6,23952.6,11945.4,3066,900.4,85.4,46.6,690.8,7179.6,4727,1630,5526.4
Province_56,10. Cassava fiber,5360.28,7185.78,3583.62,919.8,270.12,25.62,13.98,207.24,2153.88,1418.1,489,1657.92
Province_56,11. Cassava peels,25014.64,33533.64,16723.56,4292.4,1260.56,119.56,65.24,967.12,10051.44,6617.8,2282,7736.96
Province_56,12 Oil palm bunch,259.84,249.6,225.6,221.12,365.12,446.72,495.68,581.76,690.24,648.96,498.24,444.16
Province_56,13. Oil palm fiber,154.28,148.2,133.95,131.29,216.79,265.24,294.31,345.42,409.83,385.32,295.83,263.72
Province_56,14. Oil palm shell,32.48,31.2,28.2,27.64,45.64,55.84,61.96,72.72,86.28,81.12,62.28,55.52
Province_56,15. Coconut bunch,429.78,838.1,461.68,81.2,53.65,0,101.5,57.42,282.46,125.86,690.2,437.03
Province_56,16. Coconut bract,489.06,953.7,525.36,92.4,61.05,0,115.5,65.34,321.42,143.22,785.4,497.31
Province_56,17. Coconut shell,370.5,722.5,398,70,46.25,0,87.5,49.5,243.5,108.5,595,376.75
Province_57,1. Rice straw,37.24,3912.65,1499.89,283.22,143.08,49,286.16,1293.11,483.63,3957.73,697.76,87.71
Province_57,2. Rice Husk,15.96,1676.85,642.81,121.38,61.32,21,122.64,554.19,207.27,1696.17,299.04,37.59
Province_57,3. Sugarcane leaves,0,0,0,0,0,0,0,0,0,0,0,0
Province_57,4. Bagasse,0,0,0,0,0,0,0,0,0,0,0,0
Province_57,5. Molasse,0,0,0,0,0,0,0,0,0,0,0,0
Province_57,6. Corn leaves & trunk,0,0,0,0,0,0,0,0,0,0,0,0
Province_57,7. Corncobob,0,0,0,0,0,0,0,0,0,0,0,0
Province_57,8. Peeled cassava,0,0,0,0,0,0,0,0,0,0,0,0
Province_57,9. Cassava rhizome,0,0,0,0,0,0,0,0,0,0,0,0
Province_57,10. Cassava fiber,0,0,0,0,0,0,0,0,0,0,0,0
Province_57,11. Cassava peels,0,0,0,0,0,0,0,0,0,0,0,0
Province_57,12 Oil palm bunch,2.56,3.52,4.8,4.16,4.8,4.16,4.16,2.56,2.56,2.24,2.24,2.24
Province_57,13. Oil palm fiber,1.52,2.09,2.85,2.47,2.85,2.47,2.47,1.52,1.52,1.33,1.33,1.33
Province_57,14. Oil palm shell,0.32,0.44,0.6,0.52,0.6,0.52,0.52,0.32,0.32,0.28,0.28,0.28
Province_57,15. Coconut bunch,208.22,120.64,417.31,146.16,47.56,0,43.5,36.25,38.57,51.33,162.69,329.15
Province_57,16. Coconut bract,236.94,137.28,474.87,166.32,54.12,0,49.5,41.25,43.89,58.41,185.13,374.55
Province_57,17. Coconut shell,179.5,104,359.75,126,41,0,37.5,31.25,33.25,44.25,140.25,283.75
Province_58,1. Rice straw,294.49,139.65,124.95,255.29,181.79,70.56,92.12,465.01,31.36,355.74,268.03,206.78
Province_58,2. Rice Husk,126.21,59.85,53.55,109.41,77.91,30.24,39.48,199.29,13.44,152.46,114.87,88.62
Province_58,3. Sugarcane leaves,0,0,0,0,0,0,0,0,0,0,0,0
Province_58,4. Bagasse,0,0,0,0,0,0,0,0,0,0,0,0
Province_58,5. Molasse,0,0,0,0,0,0,0,0,0,0,0,0
Province_58,6. Corn leaves & trunk,0,0,0,0,0,0,0,0,0,0,0,0
Province_58,7. Corncobob,0,0,0,0,0,0,0,0,0,0,0,0
Province_58,8. Peeled cassava,0,0,0,0,0,0,0,0,0,0,0,0
